surah,ayah,surah_name_arabic,surah_name_translit,category,raw_thai2_source,final_cleaned_thai,fix_explanation_th,fix_explanation_en
62,10,الجمعة,Al-Jumu'ah,SPACING_CADENCE_OPTIMIZATION,ต่อเมื่อการละหมาดได้สิ้นสุดลงแล้วก็จงแยกย้ายกันไปตามแผ่นดิน และจงแสวงหาความโปรดปรานของอัลลอฮฺ และจงรำลึกถึงอัลลอฮฺให้มาก ๆ เพื่อว่าพวกเจ้าจะได้รับชัยชนะ,ต่อเมื่อการละหมาดได้สิ้นสุดลงแล้ว ก็จงแยกย้ายกันไปตามแผ่นดิน และจงแสวงหาความโปรดปรานของอัลลอฮฺ และจงรำลึกถึงอัลลอฮฺให้มาก ๆ เพื่อว่าพวกเจ้าจะได้รับชัยชนะ,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
62,11,الجمعة,Al-Jumu'ah,SPACING_CADENCE_OPTIMIZATION,และเมื่อพวกเขาได้เห็นการค้าและการละเล่นพวกเขาก็กรูกันไปที่นั่น และปล่อยเจ้าให้ยืนอยู่คนเดียว จงกล่าวเถิด(มุฮัมมัด)สิ่งที่มีอยู่ ณ อัลลอฮฺนั้นดีกว่าการละเล่น และการค้า และอัลลอฮฺนั้นทรงเป็นเลิศยิ่งในหมู่ผู้ประทานปัจจัยยังชีพ,และเมื่อพวกเขาได้เห็นการค้าและการละเล่น พวกเขาก็กรูกันไปที่นั่น และปล่อยเจ้าให้ยืนอยู่คนเดียว จงกล่าวเถิด (มุฮัมมัด) สิ่งที่มีอยู่ ณ อัลลอฮฺนั้นดีกว่าการละเล่นและการค้า และอัลลอฮฺนั้นทรงเป็นเลิศยิ่งในหมู่ผู้ประทานปัจจัยยังชีพ,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
63,1,المنافقون,Al-Munafiqun,SPACING_CADENCE_OPTIMIZATION,เมื่อพวกสับปลับ(มุนาฟิกูน)มาหาเจ้า พวกเขากล่าวว่า เราขอปฏิญาณว่า แท้จริงท่านเป็นรอซูลของอัลลอฮฺ แต่อัลลอฮฺทรงรู้ดียิ่งว่า แท้จริงเจ้านั้นเป็นรอซูลของพระองค์อย่างแน่นอน และอัลลอฮฺทรงเป็นพยานว่า แท้จริงพวกมุนาฟิกีนนั้นเป็นผู้กล่าวเท็จอย่างแน่นอน,เมื่อพวกสับปลับ (มุนาฟิกูน) มาหาเจ้า พวกเขากล่าวว่า เราขอปฏิญาณว่า แท้จริงท่านเป็นรอซูลของอัลลอฮฺ แต่อัลลอฮฺทรงรู้ดียิ่งว่า แท้จริงเจ้านั้นเป็นรอซูลของพระองค์อย่างแน่นอน และอัลลอฮฺทรงเป็นพยานว่า แท้จริงพวกมุนาฟิกีนนั้นเป็นผู้กล่าวเท็จอย่างแน่นอน,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
63,3,المنافقون,Al-Munafiqun,SPACING_CADENCE_OPTIMIZATION,นั่นเป็นเพราะพวกเขาศรัทธาแล้วก็ปฏิเสธศรัทธา ดังนั้นจึงถูกผนึกบนหัวใจของพวกเขาแล้วพวกเขาก็ไม่เข้าใจ,นั่นเป็นเพราะพวกเขาศรัทธาแล้วก็ปฏิเสธศรัทธา ดังนั้นจึงถูกผนึกบนหัวใจของพวกเขา แล้วพวกเขาก็ไม่เข้าใจ,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
63,4,المنافقون,Al-Munafiqun,SPACING_CADENCE_OPTIMIZATION,และเมื่อเจ้าได้เห็นพวกเขาแล้ว ร่างกายของพวกเขาจะเป็นที่พึงพอใจแก่เจ้า และหากพวกเขาพูด เจ้าก็จะฟังคำพูดของพวกเขา ประหนึ่งว่าพวกเขาเป็นท่อนไม้ที่ถูกยันไว้ พวกเขาคิดว่า ทุก ๆ เสียงร้องนั้นเป็นปฏิปักษ์ต่อพวกเขา พวกเขาคือศัตรู ดังนั้นจงระวังพวกเขา ขออัลลอฮฺทรงให้ความอัปยศแก่พวกเขา ทำไมเล่าพวกเขาจึงหันเหออกไปทางอื่น,และเมื่อเจ้าได้เห็นพวกเขาแล้ว ร่างกายของพวกเขาจะเป็นที่พึงพอใจแก่เจ้า และหากพวกเขาพูด เจ้าก็จะฟังคำพูดของพวกเขา ประหนึ่งว่าพวกเขาเป็นท่อนไม้ที่ถูกยันไว้ พวกเขาคิดว่าทุก ๆ เสียงร้องนั้นเป็นปฏิปักษ์ต่อพวกเขา พวกเขาคือศัตรู ดังนั้นจงระวังพวกเขา ขออัลลอฮฺทรงให้ความอัปยศแก่พวกเขา ทำไมเล่าพวกเขาจึงหันเหออกไปทางอื่น,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
63,10,المنافقون,Al-Munafiqun,SPACING_CADENCE_OPTIMIZATION,และจงบริจาคจากสิ่งที่เราได้ให้ปัจจัยยังชีพแก่พวกเจ้าก่อนที่ความตายจะเกิดขึ้นแก่ผู้ใดในหมู่พวกเจ้า แล้วเขาก็จะกล่าวว่า ข้าแต่พระเจ้าของข้าพระองค์ มาตรว่าพระองค์ท่านทรงผ่อนผันให้แก่ข้าพระองค์อีกชั่วเวลาเพียงเล็กน้อย เพื่อที่ข้าพระองค์จะได้บริจาค และข้าพระองค์ก็จะอยู่ในหมู่คนดีทั้งหลาย (ผู้ทรงคุณธรรม),และจงบริจาคจากสิ่งที่เราได้ให้ปัจจัยยังชีพแก่พวกเจ้า ก่อนที่ความตายจะเกิดขึ้นแก่ผู้ใดในหมู่พวกเจ้า แล้วเขาก็จะกล่าวว่า ข้าแต่พระเจ้าของข้าพระองค์ มาตรว่าพระองค์ท่านทรงผ่อนผันให้แก่ข้าพระองค์อีกชั่วเวลาเพียงเล็กน้อย เพื่อที่ข้าพระองค์จะได้บริจาค และข้าพระองค์ก็จะอยู่ในหมู่คนดีทั้งหลาย (ผู้ทรงคุณธรรม),ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
64,1,التغابن,At-Taghabun,TRANSLITERATION_STANDARDIZED,สิ่งที่อยู่ในชั้นฟ้าทั้งหลาย และสิ่งที่อยู่ในแผ่นดินต่างแซ่ซ้องดุดีแด่อัลลอฮ์ อำนาจเด็ดขาดเป็นของพระองค์ มวลการสรรเสริญเป็นของพระองค์ และพระองค์เป็นผู้ทรงอานุภาพเหนือทุกสิ่งทุกอย่าง,สิ่งที่อยู่ในชั้นฟ้าทั้งหลายและสิ่งที่อยู่ในแผ่นดินต่างแซ่ซ้องสดุดีแด่อัลลอฮ์ อำนาจเด็ดขาดเป็นของพระองค์ มวลการสรรเสริญเป็นของพระองค์ และพระองค์เป็นผู้ทรงอานุภาพเหนือทุกสิ่งทุกอย่าง,"ปรับคำทับศัพท์ภาษาอาหรับให้เป็นมาตรฐานเดียวกัน (เช่น ฟิรเอานฺ, รอซูล, อัลลอฮฺ)","Standardized Arabic transliteration spelling (e.g. Fir'awn, Rasul, Allah)"
64,5,التغابن,At-Taghabun,PUNCTUATION_REMOVED,ข่าวคราวของบรรดาผู้ปฏิเสธศรัทธาในอดีตมิได้มีมายังพวกเจ้าดอกหรือ? พวกเขาได้ลิ้มรสการลงโทษแห่งกิจกรรมของพวกเขา (ในโลกดุนยา) และการลงโทษอันเจ็บปวดจะได้แก่พวกเขา (ในโลกอาคิเราะฮฺ),ข่าวคราวของบรรดาผู้ปฏิเสธศรัทธาในอดีตมิได้มีมายังพวกเจ้าดอกหรือ พวกเขาได้ลิ้มรสการลงโทษแห่งกิจกรรมของพวกเขา (ในโลกดุนยา) และการลงโทษอันเจ็บปวดจะได้แก่พวกเขา (ในโลกอาคิเราะฮฺ),"ลบเครื่องหมายวรรคตอนสากลที่ไม่จำเป็น (เช่น ? , . ! “ ”) และจัดช่องไฟให้อ่านลื่นไหล","Removed unnecessary Western punctuation marks (?, ., !, ,, quotes) and normalized spacing"
64,7,التغابن,At-Taghabun,SPACING_CADENCE_OPTIMIZATION,บรรดาผู้ปฏิเสธศรัทธากล่าวอ้างว่า พวกเขาจะไม่ถูกให้ฟื้นคืนชีพขึ้นมาอีก จงกล่าวเถิด(มุฮัมมัด) หาเป็นเช่นนั้นไม่ ขอสาบานต่อพระเจ้าของข้าพระองค์ พวกท่านจะถูกให้ฟื้นคืนชีพขึ้นมาอีกอย่างแน่นอน แล้วพวกท่านจะได้รับแจ้งตามที่พวกท่านได้ประกอบกรรมไว้ และนั่นเป็นการง่ายดายสำหรับอัลลอฮฺ,บรรดาผู้ปฏิเสธศรัทธากล่าวอ้างว่า พวกเขาจะไม่ถูกให้ฟื้นคืนชีพขึ้นมาอีก จงกล่าวเถิด (มุฮัมมัด) หาเป็นเช่นนั้นไม่ ขอสาบานต่อพระเจ้าของข้าพระองค์ พวกท่านจะถูกให้ฟื้นคืนชีพขึ้นมาอีกอย่างแน่นอน แล้วพวกท่านจะได้รับแจ้งตามที่พวกท่านได้ประกอบกรรมไว้ และนั่นเป็นการง่ายดายสำหรับอัลลอฮฺ,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
64,9,التغابن,At-Taghabun,SPACING_CADENCE_OPTIMIZATION,วันที่พระองค์จะทรงรวบรวมพวกเจ้า เพื่อวันแห่งการชุมนุม นั่นคือวันแห่งชัยชนะ (สำหรับมุอฺมิน) และขาดทุน (สำหรับกาฟิร) ส่วนผู้ได้ศรัทธาต่ออัลลอฮฺ และกระทำความดี พระองค์จะทรงลบล้างความชั่วทั้งหลายของเขาออกไปจากเขา และจะทรงให้เขาเข้าสวนสวรรค์หลากหลาย ณ เบื้องล่างของสวนสวรรค์นั้นมีลำน้ำหลายสายไหลผ่าน พวกเขาเป็นผู้พำนักอยู่ในนั้นตลอดกาล นั่นคือความสำเร็จอันยิ่งใหญ่,วันที่พระองค์จะทรงรวบรวมพวกเจ้า เพื่อวันแห่งการชุมนุม นั่นคือวันแห่งชัยชนะ (สำหรับมุอฺมิน) และขาดทุน (สำหรับกาฟิร) ส่วนผู้ได้ศรัทธาต่ออัลลอฮฺและกระทำความดี พระองค์จะทรงลบล้างความชั่วทั้งหลายของเขาออกไปจากเขา และจะทรงให้เขาเข้าสวนสวรรค์หลากหลาย ณ เบื้องล่างของสวนสวรรค์นั้นมีลำน้ำหลายสายไหลผ่าน พวกเขาเป็นผู้พำนักอยู่ในนั้นตลอดกาล นั่นคือความสำเร็จอันยิ่งใหญ่,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
64,11,التغابن,At-Taghabun,SPACING_CADENCE_OPTIMIZATION,ไม่มีทุกขภัยอันใดเกิดขึ้น เว้นแต่ด้วยอนุมัติของอัลลอฮฺ และผู้ใดศรัทธาต่ออัลลอฮฺพระองค์จะทรงเปิดหัวใจของเขา (สู่แนวทางที่ถูกต้อง) และอัลลอฮฺเป็นผู้ทรงรอบรู้ทุกสิ่งอย่าง,ไม่มีทุกขภัยอันใดเกิดขึ้น เว้นแต่ด้วยอนุมัติของอัลลอฮฺ และผู้ใดศรัทธาต่ออัลลอฮฺ พระองค์จะทรงเปิดหัวใจของเขา (สู่แนวทางที่ถูกต้อง) และอัลลอฮฺเป็นผู้ทรงรอบรู้ทุกสิ่งอย่าง,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
64,13,التغابن,At-Taghabun,SPACING_CADENCE_OPTIMIZATION,อัลลอฮฺ ไม่มีพระเจ้าอื่นใดที่เที่ยงแท้ นอกจากพระองค์ ดังนั้นบรรดาผู้ศรัทธาทั้งหลายจงมอบหมายไว้วางใจต่ออัลลอฮฺเถิด,อัลลอฮฺ ไม่มีพระเจ้าอื่นใดที่เที่ยงแท้ นอกจากพระองค์ ดังนั้น บรรดาผู้ศรัทธาทั้งหลายจงมอบหมายไว้วางใจต่ออัลลอฮฺเถิด,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
64,15,التغابن,At-Taghabun,SPACING_CADENCE_OPTIMIZATION,แท้จริงทรัพย์สมบัติของพวกเจ้า และลูกหลานของพวกเจ้านั้นเป็นเครื่องทดสอบ และอัลลอฮฺนั้น ณ ที่พระองค์มีรางวัลอันยิ่งใหญ่,แท้จริงทรัพย์สมบัติของพวกเจ้าและลูกหลานของพวกเจ้านั้นเป็นเครื่องทดสอบ และอัลลอฮฺนั้น ณ ที่พระองค์มีรางวัลอันยิ่งใหญ่,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
64,16,التغابن,At-Taghabun,SPACING_CADENCE_OPTIMIZATION,ดังนั้นจงยำเกรงอัลลอฮฺเถิด เท่าที่พวกเจ้ามีความสามารถ และจงเชื่อฟังและปฏิบัติตามและบริจาคเถิด เพราะเป็นการดียิ่งสำหรับตัวของพวกเจ้า และผู้ใดถูกปกป้องให้พ้นจากความตระหนี่แห่งจิตใจของเขา ชนเหล่านั้นพวกเขาเป็นผู้ประสบความสำเร็จ,ดังนั้นจงยำเกรงอัลลอฮฺเถิด เท่าที่พวกเจ้ามีความสามารถ และจงเชื่อฟังและปฏิบัติตาม และบริจาคเถิด เพราะเป็นการดียิ่งสำหรับตัวของพวกเจ้า และผู้ใดถูกปกป้องให้พ้นจากความตระหนี่แห่งจิตใจของเขา ชนเหล่านั้นพวกเขาเป็นผู้ประสบความสำเร็จ,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
65,1,الطلاق,At-Talaq,SPACING_CADENCE_OPTIMIZATION,โอ้นบีเอ๋ย เมื่อพวกเจ้าหย่าภริยาก็จงหย่าพวกนางตามกำหนด (อิดดะฮฺ) ของพวกนาง และจงนับกำหนดอิดดะฮฺให้ครบ พวกเจ้าจงยำเกรงอัลลอฮฺ พระเจ้าของพวกเจ้าเถิด อย่าขับไล่พวกนางออกจากบ้านของพวกนาง และพวกนางก็อย่าออกจากบ้าน เว้นแต่พวกนางจะกระทำลามกอย่างชัดแจ้ง และเหล่านี้คือข้อกำหนดของอัลลอฮฺ และผู้ใดละเมิดข้อกำหนดของอัลลอฮฺ แน่นอน เขาก็ได้อธรรมแก่ตัวของเขาเอง เจ้าไม่รู้ดอกว่าบางทีอัลลอฮฺจะทรงปรับปรุงกิจการ (ของเขา) หลังจากนั้น,โอ้นบีเอ๋ย เมื่อพวกเจ้าหย่าภริยาก็จงหย่าพวกนางตามกำหนด (อิดดะฮฺ) ของพวกนาง และจงนับกำหนดอิดดะฮฺให้ครบ พวกเจ้าจงยำเกรงอัลลอฮฺ พระเจ้าของพวกเจ้าเถิด อย่าขับไล่พวกนางออกจากบ้านของพวกนาง และพวกนางก็อย่าออกจากบ้าน เว้นแต่พวกนางจะกระทำลามกอย่างชัดแจ้ง และเหล่านี้คือข้อกำหนดของอัลลอฮฺ และผู้ใดละเมิดข้อกำหนดของอัลลอฮฺ แน่นอนเขาก็ได้อธรรมแก่ตัวของเขาเอง เจ้าไม่รู้ดอกว่า บางทีอัลลอฮฺจะทรงปรับปรุงกิจการ (ของเขา) หลังจากนั้น,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
65,3,الطلاق,At-Talaq,SPACING_CADENCE_OPTIMIZATION,และจะทรงประทานปัจจัยยังชีพแก่เขาจากที่ที่เขามิได้คาดคิด และผู้ใดมอบหมายแด่อัลลอฮฺ พระองค์ก็จะทรงเป็นผู้พอเพียงแก่เขา แท้จริงอัลลอฮฺเป็นผู้ทรงบรรลุในกิจการของพระองค์โดยแน่นอน สำหรับทุกสิ่งทุกอย่างนั้น อัลลอฮฺทรงกำหนดกฎสภาวะไว้แล้ว,และจะทรงประทานปัจจัยยังชีพแก่เขาจากที่ที่เขามิได้คาดคิด และผู้ใดมอบหมายแด่อัลลอฮฺ พระองค์ก็จะทรงเป็นผู้พอเพียงแก่เขา แท้จริงอัลลอฮฺเป็นผู้ทรงบรรลุในกิจการของพระองค์โดยแน่นอน สำหรับทุกสิ่งทุกอย่างนั้นอัลลอฮฺทรงกำหนดกฎสภาวะไว้แล้ว,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
65,7,الطلاق,At-Talaq,SPACING_CADENCE_OPTIMIZATION,ควรให้ผู้มีฐานะร่ำรวยจ่ายตามฐานะของเขา ส่วนผู้ที่การยังชีพของเขาเป็นที่คับแค้นแก่เขา ก็ให้เขาจ่ายตามที่อัลลอฮฺทรงประทานมาให้แก่เขา อัลลอฮฺมิได้ทรงให้เป็นที่ลำบากแก่ชีวิตใด เว้นแต่ตามที่พระองค์ทรงประทานมาแก่ชีวิตนั้น หลังจากความยากลำบากอัลลอฮฺจะทรงทำให้เกิดความสะดวกสบาย,ควรให้ผู้มีฐานะร่ำรวยจ่ายตามฐานะของเขา ส่วนผู้ที่การยังชีพของเขาเป็นที่คับแค้นแก่เขา ก็ให้เขาจ่ายตามที่อัลลอฮฺทรงประทานมาให้แก่เขา อัลลอฮฺมิได้ทรงให้เป็นที่ลำบากแก่ชีวิตใด เว้นแต่ตามที่พระองค์ทรงประทานมาแก่ชีวิตนั้น หลังจากความยากลำบาก อัลลอฮฺจะทรงทำให้เกิดความสะดวกสบาย,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
65,8,الطلاق,At-Talaq,SPACING_CADENCE_OPTIMIZATION,มีชาวเมืองกี่มากน้อยที่ฝ่าฝืนพระบัญชาของพระเจ้าของพวกเขา และบรรดารอซูลของพระองค์ เราได้ชำระพวกเขาด้วยการชำระอย่างเข้มงวด และเราได้ลงโทษพวกเขาด้วยการลงโทษอย่างหนัก,มีชาวเมืองกี่มากน้อยที่ฝ่าฝืนพระบัญชาของพระเจ้าของพวกเขาและบรรดารอซูลของพระองค์ เราได้ชำระพวกเขาด้วยการชำระอย่างเข้มงวด และเราได้ลงโทษพวกเขาด้วยการลงโทษอย่างหนัก,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
66,2,التحريم,At-Tahrim,SPACING_CADENCE_OPTIMIZATION,แน่นอน อัลลอฮฺได้ทรงกำหนดแก่พวกเจ้าแล้วในการแก้คำสาบานของพวกเจ้า และอัลลอฮฺเป็นผู้ทรงคุ้มครองพวกเจ้า และพระองค์เป็นผู้ทรงรอบรู้ ผู้ทรงปรีชาญาณ,แน่นอนอัลลอฮฺได้ทรงกำหนดแก่พวกเจ้าแล้วในการแก้คำสาบานของพวกเจ้า และอัลลอฮฺเป็นผู้ทรงคุ้มครองพวกเจ้า และพระองค์เป็นผู้ทรงรอบรู้ผู้ทรงปรีชาญาณ,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
66,4,التحريم,At-Tahrim,SPACING_CADENCE_OPTIMIZATION,หากเจ้าทั้งสองกลับเนื้อกลับตัวขออภัยโทษต่ออัลลอฮฺ (ก็จะเป็นการดีแก่เจ้าทั้งสอง) เพราะแน่นอน หัวใจของเจ้าทั้งสองก็โอนอ่อนอยู่แล้ว แต่หากเจ้าทั้งสองร่วมกันต่อต้านเขา (ท่านนะบี) แท้จริงอัลลอฮฺ พระองค์เป็นผู้ทรงคุ้มครองของเขา อีกทั้งญิบรีลและบรรดาผู้ศรัทธาที่ดี ๆ และนอกจากนั้น มะลาอิกะฮฺก็ยังเป็นผู้ช่วยเหลือสนับสนุนอีกด้วย,หากเจ้าทั้งสองกลับเนื้อกลับตัวขออภัยโทษต่ออัลลอฮฺ (ก็จะเป็นการดีแก่เจ้าทั้งสอง) เพราะแน่นอนหัวใจของเจ้าทั้งสองก็โอนอ่อนอยู่แล้ว แต่หากเจ้าทั้งสองร่วมกันต่อต้านเขา (ท่านนะบี) แท้จริงอัลลอฮฺ พระองค์เป็นผู้ทรงคุ้มครองของเขา อีกทั้งญิบรีลและบรรดาผู้ศรัทธาที่ดี ๆ และนอกจากนั้นมะลาอิกะฮฺก็ยังเป็นผู้ช่วยเหลือสนับสนุนอีกด้วย,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
66,6,التحريم,At-Tahrim,SPACING_CADENCE_OPTIMIZATION,โอ้บรรดาผู้ศรัทธาเอ๋ย จงคุ้มครองตัวของพวกเจ้าและครอบครัวของพวกเจ้าให้พ้นจากไฟนรก เพราะเชื้อเพลิงของมันคือมนุษย์ และก้อนหิน มีมะลาอิกะฮฺผู้แข็งกร้าวหาญคอยเฝ้ารักษามันอยู่ พวกเขาจะไม่ฝ่าฝืนอัลลอฮฺในสิ่งที่พระองค์ทรงบัญชาแก่พวกเขา และพวกเขาจะปฏิบัติตามที่ถูกบัญชา,โอ้บรรดาผู้ศรัทธาเอ๋ย จงคุ้มครองตัวของพวกเจ้าและครอบครัวของพวกเจ้าให้พ้นจากไฟนรก เพราะเชื้อเพลิงของมันคือมนุษย์และก้อนหิน มีมะลาอิกะฮฺผู้แข็งกร้าวหาญคอยเฝ้ารักษามันอยู่ พวกเขาจะไม่ฝ่าฝืนอัลลอฮฺในสิ่งที่พระองค์ทรงบัญชาแก่พวกเขา และพวกเขาจะปฏิบัติตามที่ถูกบัญชา,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
66,11,التحريم,At-Tahrim,OCR_DUPLICATE_REMOVED,และอัลลอฮฺทรงยกอุทาหรณ์แก่บรรดาผู้ศรัทธาถึงภริยาของของฟิรเอานฺ เมื่อนางได้กล่าวว่า ข้าแต่พระเจ้าของข้าพระองค์ ขอพระองค์ทรงโปรดสร้างบ้านหลังหนึ่งให้แก่ข้าพระองค์ ณ ที่พระองค์ท่านในสวนสวรรค์ และทรงโปรดช่วยข้าพระองค์ให้พ้นจากฟิรเอานฺและการกระทำของเขา และทรงโปรดช่วยข้าพระองค์ให้พ้นจากหมู่ชนผู้อธรรม,และอัลลอฮฺทรงยกอุทาหรณ์แก่บรรดาผู้ศรัทธาถึงภริยาของฟิรเอานฺ เมื่อนางได้กล่าวว่า ข้าแต่พระเจ้าของข้าพระองค์ ขอพระองค์ทรงโปรดสร้างบ้านหลังหนึ่งให้แก่ข้าพระองค์ ณ ที่พระองค์ท่านในสวนสวรรค์ และทรงโปรดช่วยข้าพระองค์ให้พ้นจากฟิรเอานฺและการกระทำของเขา และทรงโปรดช่วยข้าพระองค์ให้พ้นจากหมู่ชนผู้อธรรม,"ลบคำพิมพ์ซ้ำซ้อนจากต้นฉบับเดิม (เช่น 'ของของ', 'ทรงทรง', 'และและ')",Removed duplicated word loops from source OCR/transcription
67,2,الملك,Al-Mulk,SPACING_CADENCE_OPTIMIZATION,พระผู้ทรงให้มีความตายและให้มีความเป็น เพื่อจะทดสอบพวกเจ้าว่า ผู้ใดบ้างในหมู่พวกเจ้าที่มีผลงานดียิ่ง และพระองค์เป็นผู้ทรงอำนาจ ผู้ทรงให้อภัยเสมอ,พระผู้ทรงให้มีความตายและให้มีความเป็น เพื่อจะทดสอบพวกเจ้าว่าผู้ใดบ้างในหมู่พวกเจ้าที่มีผลงานดียิ่ง และพระองค์เป็นผู้ทรงอำนาจผู้ทรงให้อภัยเสมอ,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
67,3,الملك,Al-Mulk,SPACING_CADENCE_OPTIMIZATION,พระผู้ทรงสร้างชั้นฟ้าทั้งเจ็ดเป็นชั้น ๆ เจ้าจะไม่เห็นแต่อย่างใดในความไม่ได้สัดส่วนในการสร้างของพระผู้ทรงกรุณาปรานี ดังนั้นเจ้าจงหันกลับมามองดูซิ เจ้าเห็นรอยร้าวหรือช่องโหว่บ้างไหม,พระผู้ทรงสร้างชั้นฟ้าทั้งเจ็ดเป็นชั้น ๆ เจ้าจะไม่เห็นแต่อย่างใดในความไม่ได้สัดส่วนในการสร้างของพระผู้ทรงกรุณาปรานี ดังนั้น เจ้าจงหันกลับมามองดูซิ เจ้าเห็นรอยร้าวหรือช่องโหว่บ้างไหม,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
67,4,الملك,Al-Mulk,SPACING_CADENCE_OPTIMIZATION,แล้วจงหันกลับมามองอีกเป็นครั้งที่สอง สายตานั้นก็จะกลับมายังเจ้าด้วยการยอมจำนนและในสภาพที่ละเหี่ย,แล้วจงหันกลับมามองอีกเป็นครั้งที่สอง สายตานั้นก็จะกลับมายังเจ้าด้วยการยอมจำนน และในสภาพที่ละเหี่ย,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
67,7,الملك,Al-Mulk,SPACING_CADENCE_OPTIMIZATION,เมื่อพวกเขาถูกโยนลงไปในนรก พวกเขาจะได้ยินเสียงของมันครวญครางขณะที่มันกำลังเดือนพล่าน,เมื่อพวกเขาถูกโยนลงไปในนรก พวกเขาจะได้ยินเสียงของมันครวญคราง ขณะที่มันกำลังเดือนพล่าน,ปรับปรุงจังหวะวรรคตอนภาษาไทยให้อ่านง่าย ถูกต้องตามความหมายของประโยค,Optimized Thai clause spacing and breath cadence for natural readability
67,9,الملك,Al-Mulk,TRANSLITERATION_STANDARDIZED,พวกเขากล่าวว่า มี ได้มีผู้ตักเตือนมายังเรา แต่พวกเราได้ปฏิเสธ และเรากล่าวอีกว่า อัลลอฮ์มิได้ทรงประทานสิ่งใดลงมา พวกท่านต่างหากที่อยู่ในการหลงผิดอย่างมาก,พวกเขากล่าวว่า มี ได้มีผู้ตักเตือนมายังเรา แต่พวกเราได้ปฏิเสธ และเรากล่าวอีกว่า อัลลอฮฺมิได้ทรงประทานสิ่งใดลงมา พวกท่านต่างหากที่อยู่ในการหลงผิดอย่างมาก,"ปรับคำทับศัพท์ภาษาอาหรับให้เป็นมาตรฐานเดียวกัน (เช่น ฟิรเอานฺ, รอซูล, อัลลอฮฺ)","Standardized Arabic transliteration spelling (e.g. Fir'awn, Rasul, Allah)"
